tweet,retweetsCount,favoritesCount
"Our #moon smiling back at us before it sets. http://t.co/kI99ZdOXGH",413,943
".@AstroSamantha and I kick off a year of 'reconfig', preparing for multiple docked cargo and manned vehicles http://t.co/9dWcGXKXnn",204,560
"From Jacksonville to Orlando, Tampa, Miami and the Keys- and Havana http://t.co/kgfmbyNQ6R",333,533
"Москва блистает как яркая звезда на фоне полярного сияния http://t.co/RLedNWYWoG",1729,1071
"#Moscow shining like a bright star under the aurora http://t.co/8W0MUoj1Mj",1303,1507
"Brazilian clouds showing off their #majesty http://t.co/UmpSkJKiJ8",756,1094
"Enormous shadows cast hundreds of miles from these clouds http://t.co/5CjE1Plx6N",697,1189
"#speechless from this #sunrise http://t.co/82Hn7086fE",5216,7655
"5 years ago this morning... #STS-130 #Endeavour http://t.co/ZDR5EOlAZz",246,605
"#Nightlife #Miami #Florida http://t.co/u77drDWLmM",303,583
"#Nightlife central #Florida http://t.co/OPhx3EqIMe",249,480
"#Nightlife #Atlanta #Georgia http://t.co/kF4JLnD5ya",359,625
"#Africa #CapeTown and Cape of Good Hope #SouthAfrica http://t.co/WSdnGvDVsy",236,417
"#Africa western coastline of #SouthAfrica http://t.co/3s8STU9sbU",296,589
"#Africa west coast of #Namibia http://t.co/xyB6Ojd3hx",354,663
"RT @Space_Station: “#sunrise touches #aurora.  All we need now are angels singing” #AstroButch https://t.co/G15F4yt2dS",1229,0
"Gigantic thunderstorms over the Amazon http://t.co/hABtiNJUV8",227,438
"My first view of the Falkland / Malvinas islands without heavy cloud cover. http://t.co/W6jE9rE5yF",292,481
"Patagonia region #Chile #Argentina  South America http://t.co/GohXZH4qYe",312,477
"#aurora over Anchorage and Fairbanks #Alaska http://t.co/lJwD1A48do",880,1194
"Every sunrise is unique, and they certainly never get old! http://t.co/8bFlLH9qxK",2524,3731
"#SB49 was late at night for us, so I only saw 1st half real time.  I watched 2nd half highlights Monday- what a game! http://t.co/scgtq9c2L1",375,883
"#Tokyo #Japan http://t.co/TdxQtH8DgS",669,998
"#HongKong #China http://t.co/ig8VMHiXtj",271,496
"Fishing boat lights – South China Sea http://t.co/LCNGMfxkI7",227,438
"Fishing boat lights – #SouthKorea http://t.co/1eRqcomAC1",220,411
"Fishing boat lights - Gulf of #Thailand , south of #Bangkok http://t.co/KpYmWSxcwQ",431,627
"#soyuz #earth #beauty http://t.co/VU2CY1mBsU",655,979
"Micro5 payload in the glove box http://t.co/9Ooozd2rUM http://t.co/wXJv7Mr1Eu",61,160
"Sunglint on rivers in #Honduras and #Nicaragua - they really catch your eye even from hundreds of miles away http://t.co/y74LMY9jBf",171,343
"Does this count as a sundial?  An entire orbit without a sunset  #cosmicclock #SpaceVine time-lapse https://t.co/f9HQ6eug2V",764,804
"http://t.co/Q6JmwIwEZp",654,1100
"http://t.co/8L2pzBsIZS",132,402
"Beautiful moonlit Altai mountain region. Üüreg Lake #Mongolia and Ak-Dovurak #Russia shown in the center. http://t.co/RQARBCzYYB",112,295
"Impressive #Alaska #Aurora by #AstroButch. Anchorage is the brightest city. http://t.co/xAMMLD8NlM",679,1003
"Significant solar storms are producing #amazing #aurora! This one over Siberia. http://t.co/mKrzYYOAxy",1398,2066
"I wish I could bring all of you up to see this! http://t.co/V1AizkRjqj",6216,8930
"Sometimes even the smallest clouds can grow big enough, and strong enough, to reach the mesosphere. http://t.co/j0LzB55jJj",259,629
"RT @NASASMAP: Here I go!!!!  Lift-off on a Delta II into the early morning skies above the Pacific Ocean. #SMAP http://t.co/MS08RPdNX5",1141,0
"#Dragon protecting its bounty and pondering the eventual return to Earth http://t.co/BWpwAayMTj",110,288
"#Sunrise behind #Dragon looks very cool and it does a great job blocking direct sunlight in the Cupola http://t.co/8sMt6TXH0C",249,457
"A wrestling match to get these cables back into a bag (I won) http://t.co/DJBz22Kcyc",92,317
"The moon looks almost like Earth when seen through the refraction from our atmosphere http://t.co/eGiWcoIWS4",829,1499
"This past weekend I resized mine and #astrobutch's EMUs (spacesuits) - less than 4 weeks to first EVA http://t.co/eqtyiOofCI",124,274
"And there was light.... http://t.co/7MZeMRCnjt",867,1520
"#Brisbane #Australia http://t.co/CypB4WFjTO",247,478
"The beginning of the outback- central Australia looking west http://t.co/dw8UGbeB92",227,454
"Speeding electrons from the sun, funneled by the Earth’s magnetic field, ionize the atmosphere, making it glow green http://t.co/X6SHSNxPq9",1648,2490
"Moscow brightly lit up at night with St Petersburg and amazing aurora to the north http://t.co/T1IP3sVvAS",686,1026
"From Key West to the Gulf of Mexico and #Atlanta, a very nice, clear, half moonlit night http://t.co/nDdGDUizzP",592,877
"http://t.co/9KIzTUFZU8",332,558
"Amazing flight last night over #Juno #blizzardof2015 #SpaceVine time-lapse https://t.co/Swjl8bLBss",1478,1471
"#Juno #blizzardof2015 looks like a hurricane- last night she was just east of #Boston http://t.co/9SYeQVMA44",418,576
"East coast blizzard http://t.co/uzLls6hBe1",2674,3630
"a blue wedge of sunlight about to shine on Siberia and overtake its green aurora http://t.co/vfRZdXSJch",722,1058
"http://t.co/UFZwbVPvGW",193,467
"Good luck to those in the northeast with the blizzard, I'll try to take some pics after the clouds pass http://t.co/UEQ42nLDWC",249,489
"Majestic peaks and trails!  Happy 100th anniversary @RockyNPS  So much beauty to behold in our @NatlParkService http://t.co/ch2W08mQly",537,914
"#EarthArt  So much water in this New Guinea rainforest, I’ve never seen anything like this! http://t.co/bfnoRAIYuL",843,1403
"The jungles of New Guinea draining to the sea look like neuron tendrils http://t.co/z79Y1hf0Um",612,992
"WOW! My first time seeing the great barrier reef. Must be thousands of them, each one big enough to see from space. http://t.co/Kci7mJegBu",810,1261
"Strait of Magellan and Cape Horn.  The first time in 2 months that we've seen them this clear. http://t.co/Av58oYJI25",486,644
"Sunny day in #Argentina from Tierra Del Fuego to San Jorge Gulf.  The southernmost point of South America. http://t.co/e6TixyGDyn",1479,2155
"Our solar panels chase the sun as we paddle through the universe #SpaceVine time-lapse https://t.co/Sa8ca1pazi",1699,2024
"Another amazing #moonset- Earth's atmosphere refracts the Moon's light, making it appear blue http://t.co/bnUf3LFiLJ",762,1275
"We’ll be flying over @RockyNPS on their 100th #anniversary Jan 26. If you’re there, look up and #SpotTheStation",130,206
"Everyone tweet happy birthday to @astro_kjell and @Astro2fish",77,132
"Captured #Dragon being maneuvered by #Canadarm2 last week prior to docking with the #ISS https://t.co/rzPYKF4lu3",691,932
"In my opinion, no doubt about it - @JJWatt – the best football player on Earth http://t.co/aKazgeMjFV",262,526
"#moonset during high-beta a while back.  It gets squished, turns red, and disappears- pretty cool. https://t.co/cmIoiJNl63",632,822
"Moon setting almost immediately after the sun, at just 3% illumination http://t.co/dSRzq5X2oJ",3015,4649
"Mars setting behind a very dark Earth limb http://t.co/MIYhPbRazP",391,698
"Orion silhouetted against a dark Earth atmosphere- it’s barely visible with no moon http://t.co/yIi6yuvxgq",191,424
"Comet #Lovejoy from space! http://t.co/T4fsqkI362",495,847
"Happy 85th Birthday #BuzzAldrin @TheRealBuzz http://t.co/iWEoxb5pfh",465,721
