tweet,retweetsCount,favoritesCount
"Coming up: I’m discussing @NASA and Boeing’s #CST100 space taxi live on @ABC digital http://t.co/fE43ja8wGl",24,36
"@astro_Pettit and I discuss bacon and off duty time while @insideISS on this episode of ISS Mailbag - Bacon! http://t.co/LEgpjAVX9Y",3,7
"Just had an Italian ice from Ralph's in my hometown Franklin Square, Long Island, great to come home http://t.co/zGzeMrI1Gk",12,49
"Watch Columbia Admissions Dean Marinaccio &amp; @hamiltonhall take the #IceBucketChallenge – Roar Lion Roar!  https://t.co/0S6TFgOvXv",3,7
"Columbia Admissions Dean Marinaccio &amp; @hamiltonhall just took the #IceBucketChallenge – Roar Lion Roar! http://t.co/dOF3e31yxv",6,9
"How are plants grown aboard ISS?  Watch Don Pettit and I explain in this episode of Science Garage.  https://t.co/GHwDjVtp4Q",33,43
"It’s #ISSMailbag! @Astro_Mike &amp; @astro_Pettit answer your questions.  Checklists &amp; a guide to making pizza in space! http://t.co/HYDkCYqnuN",27,39
"#ISS is about to get that much better—Espressos in Space.  Go @insideISS w/ @astro_Pettit &amp; me to learn all about it! http://t.co/Ca1RpmYcaz",18,34
"Here is a link to my foxnews interview about the 'super' moon: http://t.co/7TKcOawO12",27,23
"Today is my 25th wedding anniversary, thank you Carola for putting up with me, looking forward to the next 25!",12,131
"Will be on foxnews this morning at 10:45 eastern to talk about the supermoon",8,23
"RT @GMA: Use #selfiemoon &amp; tweet us yours. MT @sarahaines Ok @Astro_Mike let's make #SelfieMoon happen...now let's see yours...",8,0
"Just watched the mets game, tough loss",2,12
"RT @sarahaines: Ok @Astro_Mike let's make #SelfieMoon happen...now let's see yours, tweet us! #supermoon #hesarealastronaut @GMA http://t.c…",21,0
"RT @ginasunseri: @Astro_Mike @GMA Sunday #supermoon",5,0
"Will be on Good Morning America Sunday on ABC at 8AM eastern with @sarahaines to talk about the 'Supermoon' http://t.co/7s1knOkQYn",22,39
"After 18 great years, I left NASA this week to accept a faculty position at Columbia @CUSEAS, the next phase of life has begun",79,300
"Hey everybody! Go @insideISS w/ @astro_Pettit &amp; me for a new episode of ISS Mailbag. We want your q's! Send them our way with #AskInsideISS",13,29
"45 years ago Neil Armstrong and @TheRealBuzz took the first steps on the moon, I was six years old, it changed the world and my life forever",136,207
"With my boyhood hero Buzz Aldrin yesterday at @IntrepidMuseum for the 45th anniversary of Apollo 11, it was an honor http://t.co/QNAkDEWkSl",100,273
"Will be CNN @NewDay at 6:45 this morning, please tune in if you can, thanks!",11,28
"@insideiss @Astro_Pettit  &amp; @Asto_nicole answer your #askInsideISS q’s Boom and a Bucket, Crowded House, Punk'd  http://t.co/wjWfUW6GdX",1,4
"RT @Vueitapp: Loyal fans love #Vueit http://t.co/kFysPW31Hu @StarTalkRadio: @theScienceGuy exploration @Astro_Mike @EugeneMirman https://t.…",4,0
"Help my buddy Rick Porcello get to the all-star game, http://t.co/Gx7nEBWXO9 http://t.co/qz6SLdtZ2q",60,81
"RT @WorldSciFest: Watch @Astro_Mike talk about his Cool Job as an astronaut and what 'right stuff' you need to work in space: http://t.co/x…",4,0
"Back in Houston after a few months in NY, great to be home",6,37
"Sunset at Jones Beach, NY, Happy 4th of July! http://t.co/JeKE8btjdx",34,80
"At Jones Beach on Long Island, Happy Birthday America! http://t.co/wmDHIfQFy1",10,64
"At the Yankees game, a great New York City experience http://t.co/TrSgOq83QL",10,41
"RT @StarTalkRadio: New video: Can magnetic shields protect astronauts vs radiation? Watch now @theScienceGuy @Astro_Mike @EugeneMirman http…",35,0
"RT @Ed: Thank You for repairing the WFC-3, @Astro_Mike!  Amazing  RT @apod: Hubble Ultra Deep Field 2014: http://t.co/lHcELYe9b2",2,0
"Nice view of @IntrepidMuseum on Memorial Day Weekend http://t.co/3de8PRXIZM",35,80
"RT @NASA: .@GeorgeTakei presents to @Astro_Mike, accepting for http://t.co/vkZg191WMd at @thewebbyawards: [video] https://t.co/cRdhyZ3VG7 #…",72,0
"Empire State Building lit up for Memorial Day http://t.co/OEzh7l0cq9",48,121
"Watch me on the live stream @iwny (internet week new york) at 3 PM eastern today",13,20
"At the Webby Awards in NYC accepting a Webby for NASA, People's Voice Award for best government website http://t.co/5zYv5TET0v",29,59
"#Exp38 Astronaut @AstroIllini shows how Canada Arm 2 grapples visiting vehicles on the #ISS http://t.co/w2Ax4aduPw",15,18
"Congrats to my friend Anthony on his 46th @anthonyscfpizza location in South Beach!",5,20
"Hey everybody! @InsideISS, @astro_Pettit and a special guest will be answering your questions this morning.  Send your #AskInsideISS q’s",17,25
"RT @hamiltonhall: Thanks @Astro_Mike for sharing #STEM stories with nearly 500 visitors on Saturday! #CUView https://t.co/Ot831IJ0Jy",3,0
"RT @hamiltonhall: What’s inside these crates from @NASA? Folks coming to our Master Class w/ @Astro_Mike will find out soon! #CUView http:/…",9,0
"At the ballpark in Detroit, going to speak to a few thousand young students, good day today! http://t.co/aaeFqvNg6r",17,46
"@Astro_Pettit and I answer your q’s in #askInsideISS Mailbag -  Quality People, Obstacles, Thrusters on Full  http://t.co/K3TE3S7ofd",1,3
"fun with my good friends Ken Ham and @CommanderMLA at @ExplorersClub very cool place, check out bear in background http://t.co/9p1sH0oF3u",19,29
"RT @csf_spaceflight: Thx @Astro_Mike &amp; Ken Ham for joining @CommanderMLA and CSF at the @ExplorersClub ! cc: @kelliegerardi @SirishaBandla …",8,0
"RT @tigers: .@Astro_Mike will join the #Tigers and their Class Outside Series on May 8th to talk about his trips to space! MORE: http://t.c…",16,0
"RT @tigerspress: #Tigers Tweets: .@Astro_Mike will join the #Tigers and their Class Outside Series on May 8th to... http://t.co/YBCgNYkZdF …",1,0
"Amazing time w @commanderMLA &amp; @spacechelle at @csf_spaceflight @ExplorersClub event! http://t.co/LAqRTcwgah",20,40
"At the @ExplorersClub, very cool polar bear http://t.co/t9YpFekAor",22,52
"Today for our last class @CUSEAS we will cover class projects, astronaut training, and future spacecraft, added bonus: I am bringing cookies",9,34
"Today is the last day for my class 'Introduction to Human Spaceflight' @CUSEAS,I have gotten to the best group of young people, will miss it",4,20
"RT @mi_sci: Sign up to visit Comerica Park May 8th for Space Day with speaker @NASA Astronaut, Dr. Michael Massimino! @Tigers http://t.co/0…",7,0
"I'll be at The @ExplorersClub Thursday for the @CSF_Spaceflight Blast Off event! http://t.co/tpyZoRmb2W",18,19
"Check out @Astro_Pettit &amp; me answering your q’s in #askInsideISS Mailbag - 2024 and Beyond and Balloon Noises http://t.co/KNerGWGVWv",15,11
"Going on Fox News with Bill Hemmed in a couple minutes",8,30
"I'm speakinh @IntrepidMuseum for the #FutureofSpace panel tonight at 6pm talking about space exploration. Follow along with #FutureofSpace",11,15
"My Columbia Engineering @CUSEAS students and I @IntrepidMuseum - what a great day we had!!!! http://t.co/At63CcWD3z",19,58
"Harrier Jump Jet on @IntrepidMuseum http://t.co/ObGxbGr8kt",19,63
"Virgin Gallactic Test Spacecraft on the flight deck of @IntrepidMuseum http://t.co/KVLxmKeMeE",48,69
"With my Columbia Engineering @CUSEAS students getting a special tour of @IntrepidMuseum including Space Shuttle Enterprise, great fun!",6,16
"I talked to @caro_ballard about @spacex &amp; commercial space flight. Listen to the story today at 4pm on @UptownRadio / http://t.co/KF67LdyFq3",10,7
"With my students at Columbia Engineering @CUSEAS and some space tools used to fix the Hubble Space Telescope http://t.co/GbQ2qfzzeG",19,54
"Had a great time with Bill Nye @TheScienceGuy in NYC interviewing some very talented college students http://t.co/GX2k4B22Ol",34,113
"RT @claireedel: If @Astro_Mike motherinlaw says 'if he was really doing a lot of work we would know about it' what chances have we? http://…",3,0
"Watch @Astro_Pettit and me answer your q’s in ISS Mailbag - Riddle Me This, The Grass is Greener, Flipping Out http://t.co/I6cHxTmryk",15,15
"Scheduled to be filming with Bill Nye, @TheScienceGuy, this afternoon, send us questions to ask New Yorkers to test their space knowledge",13,20
"@Seventhwheel unfortunately we can't smell the Italian food from NYC in space, but it smells great on earth!",0,3
"A beautiful Sunday on Arthur Avenue, Little Italy in the Bronx, NY http://t.co/wAT0gRu05k",20,61
"Spring has sprung in Manhattan http://t.co/qd9B5k58gx",12,48
"Meeting a great group of future engineering and applied science students and their parents at @CUSEAS days on campus #roar2018",6,22
"Thanks @SeanTheProducr, standby for a correction",2,3
"Meeting a great group of future engineering and applied science students and their parents at @ColumbiaSEAS days on campus #roar2018",3,21
"Welcome to Columbia, future Lions! A great weekend to spend a few Days on Campus. #roar2018",12,26
"@HomerHickam I enjoy telling students I shared an office with @HomerHickam author of Rocket Boys and main character in the movie October Sky",10,12
"RT @HomerHickam: Talking to JSC interns lets me tell story of how @Astro_Mike Massimino &amp; I were officemates when HE was an intern.#Ihadtot…",10,0
"Spending the evening with some of the world’s most promising future engineering leaders. Congratulations, Columbia Egleston Scholars!",12,25
"I think spring has finally arrived, beautiful day in New York City! http://t.co/Pb50p4WiZO",14,56
"RT @dastels: Enjoying the @StarTalkRadio episode on the movie Gravity @neiltyson @Astro_Mike @chucknicecomic",2,0
"@kevin_racerk9 and useful during spacewalks!",0,0
"Spoke at the Young Women's Leadership Academy in East Harlem last week, they give me hope for the future http://t.co/f33GSxPB54",15,45
"Walking in New York City by the fire station from the movie Ghostbusters - 'I love this town' (line from the movie) http://t.co/XaLVrYh2pd",90,187
"Lets go Knicks!  Big game tonight for the NY Knicks at Madison Square Garden http://t.co/WBY4Kr1JmF",8,20
"With some awesome students at the Columbia Secondary School for Math, Science, and Engineering in NYC http://t.co/P3QJ8AUelB",19,55
"Spoke to a fine group of young men from the Sig Ep Fraternity at Columbia last night about keeping a balance between work, family, &amp; health",18,42
"With Josh from the band Dale Earnhardt Jr Jr at the Intrepid Museum http://t.co/aekgRkXnas",22,57
"Thanks for you questions #AskInsideIss, @astro_pettit enjoyed answering them, stay tuned to see our answers in the coming weeks @insideISS",4,19
"RT @insideISS: Time to get your #AskInsideISS questions in for @astro_mike @astro_Pettit",2,0
"“@salsa_dip86: @Astro_Mike #LiveFromSpace was brilliant and cant forget your role in #bigbangtheory :) awesome!”// thanks, loved doing both!",7,29
"RT @salsa_dip86: @Astro_Mike #LiveFromSpace was brilliant and cant forget your role in #bigbangtheory :) awesome!",1,0
"It is spring break at Columbia @CUSEAS, I hope my students are getting some rest and enjoying a well deserved break",8,28
"Listened to a debate 'Selling Space' at the American Museum of Natural History, great panel monitored by my good friend @neiltyson",14,32
"Dinner: NY Pizza- best in the universe made by my childhood friend Anthony Bruno - Anthony's Coal Fired Pizza, wish we could get it in space",10,35
"Update - @astro_Pettit and I are planning to do another episode of ISS Mailbag for @insideISS, please send us your questions #AskInsideISS",34,35
"@astro_Pettit and I are planning to do another episode of ISS Mailbag for @insideISS, please send us your questions, thanks!",4,5
"It was a blast working with @radioleary last night on #spacelive, he makes everyone around him better",31,129
"RT @caz6277: @Astro_Mike @radioleary loved @SpaceLive, fantastic program! Loved the banter between you two as well :)",3,0
"RT @mzlondon: Watching some #spacelive in my lunchbreak. Astronauts truly seem to be the nicest people you could meet! @AstroRM @Astro_Waka…",3,0
"RT @AstroRM: Just finished our #LiveFromSpace show for the UK.  It was a lot of fun and hopefully folks enjoyed it.,",293,0
"RT @MDBenson: @Astro_Mike @radioleary Was a really great @SpaceLive show guys, thanks for being awesome hosts :)",6,0
"With @radioleary after a great show!! http://t.co/D23cUrAkhm",79,273
"RT @beckathab: Loving Live From Space @Astro_Mike @radioleary #trulyamazing",4,0
"RT @spookymoon126: @Astro_Mike just watching @SpaceLive I never realised how amazing your job is! Thankyou for sharing your life with the UK",3,0
"RT @Anthoneyvdm: @Astro_Mike watching you guys all the way from South Africa, awesome show,very inspirational",3,0
"Hey UK! Join me, @radioleary and the ISS for #SpaceLive on @Channel4 at 7:30pm. Tweet your questions over to @SpaceLive. Enjoy the ride!",105,122
"Getting ready with my buddy @radioleary for the UK @channel4 version of #livefromspace http://t.co/ZrOOpV71Tq",120,253
"RT @LiNa8294: @Astro_Mike @radioleary Absolutely cannot be missed!",1,0
"RT @tombrisley: Houston we have a script! #SpaceLive @SpaceLive T minus 6 hours and 3 minutes. @Astro_Mike @Channel4 http://t.co/cAo2WrUkZA",12,0
"Getting ready to rehearse the UK version of #LiveFromSpace with @radioleary which will air live tonight on channel 4 in the UK",28,46
"Weather in New York City was beautiful - nice sign of spring",4,19
"Empire State Building green for St. Patrick's Day http://t.co/Nj5pkGyxKs",55,90
"@soledadobrien @lanokapete Great question, the orbit is circular but when you flatten out the map of the world the ground track is wave like",1,1
"Artichoke Pizza in New York City, doesn't get any better than this http://t.co/fIDjMkTX6w",25,92
"Great to have @AstroIllini back on Earth after 6 months on #ISS, congratulations to Astronaut Mike Hopkins and his family!",15,36
"Happy reaction after a great show from NASA's Mission Control Center, first time ever that a show was done from MCC http://t.co/P7kOK6kPIE",26,61
"Still feeling the glow from being part of #LiveFromSpace with @AstroRM, @Astro_Wakata, @Astro_Cady, @soledadobrien and the ISS/Nat Geo team",24,51
"Show is going great, love talking to my friends in space with @soledadobrien",29,54
"Hope you are watching @NatGeoChannel, what a great experience!",76,81
"Show is going great, almost as much fun as flying in space!",45,76
"Having a great time getting ready for #livefromspace w/ @soledadobrien tonight on @natgeochannel at 8/7C http://t.co/N2FwWLLJgX",90,128
"Having a blast with @soledadobrien getting ready for #LiveFromSpace on @NatGeoChannel tonight at 8 eastern time",14,16
"Tune in tonight at 8PM Eastern on @NatGeoChannelas as @soledadobrien and I take you  #LiveFromSpace",42,25
"Tonight in the UK 9:00 on @Channel4 #SpaceLive I will relive one of my spacewalks with @radioleary &amp; @astro_luca live from Mission Control!!",58,99
"Join me tonight on UK @channel4 at 9 PM (in England) for @spacelive #spacelive, it will on @NatGeoChannel later this month in the US",63,70
"In Mission Control with @radioleary, he will be hosting 'Live From Space' on Channel 4 in the UK, I am his co-host http://t.co/4FSGyVQVbb",74,113
"What a blast I had with @ TheScienceGuy and @EugeneMirman on @StarTalkRadio even without @neiltyson http://t.co/50HTU87uYd",10,35
"Congratulations to my friend @neiltyson and the team at #COSMOS for a successful premiere, sure to inspire a lot of  people, well done",45,80
"RT @StarTalkRadio: Tonight’s new podcast: Cosmic Queries w/ Bill Nye @thescienceguy @EugeneMirman &amp; @Astro_Mike Massimino. Listen now  http…",29,0
"RT @ColumbiaScience: RT @CUSEAS: Great evening last Monday with @Astro_Mike and Dean Boyce!  If you missed it, here's a recap: http://t.co/…",3,0
"Here is some more info on The Big Bang Theory episode that I am appearing in tonight - http://t.co/9GeRQy30ad",24,45
"Catch my latest cameo on The Big Bang Theory tonight on CBS at 8 eastern, brand new episode",51,50
"Looking forward to IMAX Hubble 3D tonight, a chance to share my space experiences with students, faculty, and alumni of Columbia Engineering",13,25
"Columbia students,faculty,staff,alumni and parents:a night at the movies, with popcorn,soda and @Astro_Mike tomorrow: http://t.co/8ywEibPQMV",5,10
"RT @CUSEAS: IMAX, @Astro_Mike, + popcorn, what more could you want?  Monday @6, register here: http://t.co/t0xYDCTCAv",9,0
"To celebrate Columbia Engineering School's 150th anniversary we will have a special screening of IMAX Hubble 3D with Q&amp;A on Monday night",9,15
"In my class yesterday at Columbia Engineering we covered Shuttle, Soyuz, and ISS spacecraft design - Shuttle was an amazing spaceship!",9,25
"RT @RobertPearlman: From @COSMOSonTV to @SpaceLive, #AstroWives to #Extant to @Astro_Mike back on @BigBang_CBS, astronauts are TV stars: ht…",5,0
"Our latest installment of ISS Mailbag Series, @astro_Pettit and I discuss Space Etiquette and views from the Cupola: https://t.co/q5UamMbDzr",15,16
"Astronaut Dan Burbank was a guest speaker in my class yesterday @ColumbiaSEAS,it was awesome, we warmed up with this: http://t.co/ezEK6XanJz",17,21
"I will be asking questions to random people in NYC, send me some suggested questions please",8,11
"Getting ready to teach my Spaceflight Class at Columbia, today's topics: space psychology, spaceflight analogs, and human factors",13,32
"Here's part 3 of the “Mailbag” series with me and @astro_Pettit &amp; answering questions submitted from the public: http://t.co/C6M82vN2o3",1,5
"Here is part 2 of a 5 part series in which @astro_Pettit  and I answer more questions submitted via Twitter. https://t.co/eFzPZsl1qU",18,12
