tweet,retweetsCount,favoritesCount
"Culiacan, Mexico / Messico http://flic.kr/p/9xFdPi #earthfromspace #magISStra",28,4
"West Dallas, Texas, USA http://flic.kr/p/9wosCC #earthfromspace #magISStra",22,5
"King Sound coastline, Western Australia http://flic.kr/p/9yvS79 #earthfromspace #magISStra",21,1
"Clouds / Nuvole... http://flic.kr/p/9kcu6J #earthfromspace #magISStra",40,6
"Paros and Antiparos, Greece / Paros e Antiparos in Grecia http://flic.kr/p/9s5vNz #earthfromspace #magISStra",34,5
"Prominent Hill mine, South Australia http://flic.kr/p/9ysRXM #earthfromspace #magISStra",16,3
"Santiago del Estero, Argentina http://flic.kr/p/9BRKrT #earthfromspace #magISStra",22,6
"Khartoum, Sudan http://flic.kr/p/9xJcks #earthfromspace #magISStra",8,4
"Petermann Ranges, Northern Territories, Australia http://flic.kr/p/9yvSby #earthfromspace #magISStra",11,6
"Fars Region/ La regione di Fars, Iran http://flic.kr/p/9bHEJT #earthfromspace #magISStra",18,9
"Criss-crossing jets over Albania / Aerei che si incrociano sopra l'Albania http://flic.kr/p/9aVzJi #earthfromspace #magISStra",48,9
"Teresina, Brazil / Brasile http://flic.kr/p/9BRKu8 #earthfromspace #magISStra",20,2
"Chalki and Alimia, Greece / Grecia http://flic.kr/p/9wkrNF #earthfromspace #magISStra",22,6
"Lake Gairdner, Australia 1/3:  http://flic.kr/p/9ysRGV 2/3: http://flic.kr/p/9yvS11 3/3:  http://flic.kr/p/9ysRFK #earthfromspace",50,12
"Golden desert / Deserto dorato http://flic.kr/p/9BRKpH #earthfromspace #magISStra",22,4
"Loosing the person that gave you life is never easy, your thoughts and prayers were of comfort to me. Thank you! http://flic.kr/p/9EJeJB",62,14
"Perdere la persona che ti ha dato alla luce non è mai facile, e i vostri pensieri e preghiere mi sono stat… (cont) http://deck.ly/~nYkKn",44,8
"Mount Conner, Northern Territories, Australia http://flic.kr/p/9yvS35 #earthfromspace #magISStra",22,7
"Rewari, India http://flic.kr/p/9BRKHB #earthfromspace #magISStra",12,8
"Sunshine Coast, Queensland, Australia http://flic.kr/p/9yvRVG #earthfromspace #magISStra",28,6
"China, western region / Cina, nella regione occidentale http://flic.kr/p/9BUGah #earthfromspace #magISStra",14,3
"Interessante, sembra che un pittore extraterrestre si stia preparando per fare una copia. Cosa ne pensate? http://flic.kr/p/9DkwJc",14,2
"Interesting, it looks like an extraterrestrial artist is getting ready to make a copy.  What do you think? http://flic.kr/p/9DkwJc",21,7
"Pampa Sitana, Peru http://flic.kr/p/9xFe6M #earthfromspace #magISStra",23,4
"China, western region / Cina, nella regione occidentale http://flic.kr/p/9BUG8S #earthfromspace #magISStra",19,3
"Serres, Greece / Grecia http://flic.kr/p/9uq5uC #earthfromspace #magISStra",8,1
"I spy with my little eye... / Vedo vedo... Vedo una cosa che comincia con la lettera N... http://flic.kr/p/9BRKJF #magISStra",11,1
"Juan de Nova Island, Madagascar http://flic.kr/p/9BUGkN #earthfromspace #magISStra",39,5
"Delhi, India http://flic.kr/p/9BRKEP #earthfromspace #magISStra",29,4
"River meets ocean near Rockhampton, Australia / Il fiume incontra l'oceano vicino a Rockhampton, Australia http://flic.kr/p/9ysRrZ",28,8
"Durango, Mexico / Messico http://flic.kr/p/9xFdRP #earthfromspace #magISStra",16,5
"Port-au-Prince, Haiti http://flic.kr/p/9wosH7 #earthfromspace #magISStra",15,2
"Starry night? What do you think? / Notte stellata? Cosa ne pensate? http://flic.kr/p/9BRKBt #earthfromspace #magISStra",29,12
"Jeju Island, South Korea / Corea del Sud http://flic.kr/p/9BUGqq #earthfromspace #magISStra",21,10
"Beijing, China / Pechino, Cina http://flic.kr/p/9BRKvD #earthfromspace #magISStra",112,30
"Fiumi di sabbia al confine tra Libia, Egitto e Sudan http://flic.kr/p/9xJbzw #earthfromspace #magISStra",24,6
"Rivers of sand on border between Libya, Egypt and Sudan http://flic.kr/p/9xJbzw #earthfromspace #magISStra",33,6
"Elisabeth Reef http://flic.kr/p/9ysS68 Middleton Reef http://flic.kr/p/9ysS4Z Tasman Sea #earthfromspace #magISStra",34,3
"Lima, Peru (1/2) http://flic.kr/p/9xJchE (2/2) http://flic.kr/p/9xJcem #earthfromspace #magISStra",17,1
"Cosigüina volcano, Nicaragua http://flic.kr/p/9wosxL #earthfromspace #magISStra",27,3
"Rovinj and Vrsar, Croatia http://flic.kr/p/9wkrKe #earthfromspace #magISStra",19,0
"Cumaná, Venezuela http://flic.kr/p/9wosEW #earthfromspace #magISStra",67,12
"Toluca de Lerdo, Mexico / Messico http://flic.kr/p/9xFdWT #earthfromspace #magISStra",16,4
"Edmonton, Canada http://flic.kr/p/9yvSoS #earthfromspace #magISStra",22,4
"Hervey Bay, Queensland, Australia http://flic.kr/p/9yvRTj #earthfromspace #magISStra",65,18
"@CuginettaGiuly  Grazie per gli auguri che cottraccambio di cuore. Buona Pasqua e un abbraccio spaziale a tutti voi!",2,1
"Rorschach cloud test http://flic.kr/p/9iASKD today I see .....an egg :-) to wish you a Happy Easter! #magISStra",31,5
"Test di Rorschach applicato alle nuvole http://flic.kr/p/9iASKD Oggi vedo......un uovo :-) per augurarvi Buona Pasqua!",12,3
"Western Australia, near Lake Willis / vicino al Lago di Willis http://flic.kr/p/9ysRRV #earthfromspace #magISStra",28,9
"The Nile and Khartoum / Il Nilo e Khartoum, Sudan http://flic.kr/p/9xFeiR #earthfromspace #magISStra",116,11
"Lake Cadibarrawirracanna, South Australia http://flic.kr/p/9ysRjV #earthfromspace #magISStra",24,7
"Charleston, South Carolina, USA http://flic.kr/p/9aVzgT #earthfromspace #magISStra",22,6
"Arica, Chile / Cile http://flic.kr/p/9xJcv3 #earthfromspace #magISStra",34,8
"Agathonisi, Greece / Grecia http://flic.kr/p/9wosmm #earthfromspace #magISStra",25,4
"Orléans, France / Francia http://flic.kr/p/9woskd #earthfromspace #magISStra",15,2
"Lake Frome, South Australia http://flic.kr/p/9yvScC #earthfromspace #magISStra",36,9
"What about (P71) Mexico's 'beautiful town' / 'Bellissimo città' del Messico...? http://flic.kr/p/9wosvQ #earthfromspace #magISStra",35,8
"Did you get it right? P70: Guatemala City / Città del Guatemala, Guatemala http://flic.kr/p/9wkrPD #earthfromspace #magISStra",13,2
"Egypt, desert (just regular desert) / Egitto, deserto (solo un normale deserto) http://flic.kr/p/9xJbGq #earthfromspace #magISStra",47,4
"'Star Constellation' in Libyan desert / 'Costellazione' nel deserto libico http://flic.kr/p/9xJbPf #earthfromspace #magISStra",27,5
"'Braille alphabet' in the Libyan desert / 'Alfabeto Braille' nel deserto libico (1/2) http://flic.kr/p/9xJbJm (2/2) http://flic.kr/p/9xJbKY",38,4
"(P70) Which Central American capital city? / Quale capitale dell'America Centrale è questa? http://flic.kr/p/9wkrPD",31,2
"P69: Mogadishu / Mogadiscio, Somalia http://flic.kr/p/9wkrYR #earthfromspace #magISStra",23,3
"Guadalajara, Mexico / Messico http://flic.kr/p/9xFe4X #earthfromspace #magISStra",53,7
"New Caledonia, South Pacific http://flic.kr/p/9yvSrf #earthfromspace #magISStra",53,10
"Tofua Island, Tonga http://flic.kr/p/9ysS9K #earthfromspace #magISStra",30,9
"Moon. Are there clouds over the ISS? / Luna. Ci sono nuvole sulla ISS? #magISStra http://flic.kr/p/9ziRYC",48,13
"Squished Moon / Luna schiacciata (2/2) #magISStra http://flic.kr/p/9ziLNy",49,15
"Squished Moon / Luna schiacciata (1/2) #magISStra http://flic.kr/p/9zfK2V",39,13
"Moon, close-up / Luna, particolare #magISStra http://flic.kr/p/9zisHw",77,14
"Moon / Luna #magISStra http://flic.kr/p/9zisBo",91,19
"@rubenportelles Cuba http://flic.kr/p/992dUF",8,4
"Cairns, Australia http://flic.kr/p/9yvRFq #earthfromspace #magISStra",124,37
"Moce & Karoni, Fiji http://flic.kr/p/9ysS8V #earthfromspace #magISStra",33,5
"Rio Paraná, Argentina #earthfromspace #magISStra http://flic.kr/p/9xFdxk",62,13
"Great Barrier Reef / Grande Barriera Corallina, Australia http://flic.kr/p/9yvRWQ #earthfromspace #magISStra",256,43
"P68: Oil fields / Pozzi petroliferi West Texas, USA http://flic.kr/p/9uq6zm #earthfromspace",34,2
"P67: Jeddah, Saudi Arabia / Arabia Saudita http://flic.kr/p/9oJcuF #earthfromspace",20,1
"Iztaccíhuatl and Popocatépetl, Mexico / Messico http://flic.kr/p/9xJc2h #earthfromspace #magISStra",40,6
"Brisbane, Australia http://flic.kr/p/9ysRzk #earthfromspace #magISStra",16,2
"Kimberley coastline, Western Australia http://flic.kr/p/9yvSjh #earthfromspace #magISStra",18,6
"Mount Taranaki/Mount Egmont, New Zealand / Nuova Zelanda http://flic.kr/p/9yvSsN #earthfromspace #magISStra",36,9
"Aurora Borealis http://bit.ly/i5db0Y #earthfromspace #magISStra",138,37
"Greetings to all at the re:publica conference in Berlin. Viel spass! #rp11",28,15
"(P69) Which east African capital city? / Quale capitale dell'Africa Orientale è questa? http://flic.kr/p/9wkrYR",17,6
"Buenos Aires, Argentina http://flic.kr/p/9xJbsS #earthfromspace #magISStra",39,6
"Sicilia / east Sicily, Italy http://flic.kr/p/9xFdqz #earthfromspace #magISStra",62,18
"Una delle celebrazioni di ieri a bordo della ISS: cena e film per Yuri's Night! http://flic.kr/p/9ycacV #yurisnight",18,3
"One of yesterday's celebrations on board the ISS: dinner and movie for Yuri's Night! http://flic.kr/p/9ycacV #yurisnight",103,22
"The Nile / Il Nilo, Sudan http://flic.kr/p/9xJcq9 http://flic.kr/p/9xJcsQ #earthfromspace #magISStra",80,12
"Sardegna, Italy / Italia http://flic.kr/p/9xFdt2 #earthfromspace #magISStra",83,25
"Venice, Italy / Venezia, Italia http://flic.kr/p/9wosqL #earthfromspace #magISStra",96,23
"Guinea Bissau, Senegal, Gambia http://flic.kr/p/9un4s4 #earthfromspace #magISStra",28,5
"Toscolano-Maderno, Bornico e Barbano - Lago di Garda, Italia http://flic.kr/p/9wospq #earthfromspace #magISStra",27,4
"Barcelona and Puerto La Cruz, Venezuela http://flic.kr/p/9wosGh #earthfromspace #magISStra",37,9
"Vitória and Vila Velha, Brazil / Brasile http://flic.kr/p/9wosfU #earthfromspace #magISStra",20,2
"Pula, Croatia / Pola, Croazia http://flic.kr/p/9wosgE #earthfromspace #magISStra",26,3
"Caracas, Venezuela http://flic.kr/p/9wosJ9 and http://flic.kr/p/9wosKb #earthfromspace #magISStra",125,34
"Ibusuki and Yamagawa, Japan / Giappone http://flic.kr/p/9wostb #earthfromspace #magISStra",29,6
"Islands in Red Sea, near Jizan, Saudi Arabia / Isole del Mar Rosso vicino a Jizan, Arabia Saudita http://flic.kr/p/9s8uzf #magISStra",153,25
"Jetliner over Croatia / Aereo di linea sopra la Croazia http://flic.kr/p/9un4QZ #earthfromspace #magISStra",129,26
"India, near Patna / vicino a Patna http://flic.kr/p/9un4Bg #earthfromspace #magISStra",14,4
"Exercising in the Destiny lab / Esercizio fisico nel lavoratorio Destiny http://flic.kr/p/9uZ9gX #magISStra #3D",10,2
"North Lake, Dallas, Texas, USA http://flic.kr/p/9wosE5 #earthfromspace #magISStra",8,3
"Patras, Greece / Patrasso, Grecia http://flic.kr/p/9un4nB #earthfromspace #magISStra",20,6
"South Point Park, Hawaii, USA http://flic.kr/p/9wks1R #earthfromspace #magISStra",28,9
"Mount Fuji, Japan / Monte Fuji, Giappone http://flic.kr/p/9wkrUX #earthfromspace #magISStra",89,23
"Thessaloniki, Greece / Salonicco, Grecia http://flic.kr/p/9woseb #earthfromspace #magISStra",16,5
"India, near Kanpur / vicino a Kanpur http://flic.kr/p/9un4xV #earthfromspace #magISStra",9,2
"Scott Kelly with a spacewalk suit / Scott Kelly e una tuta spaziale #3D #magISStra http://flic.kr/p/9v3a4J",15,1
"Con Alex in Zvezda, preparando le procedure per l'attracco dell'ATV-2 #3D #magISStra http://flic.kr/p/9v3a1u",6,0
"With Alex, rehearsing ATV-2 docking procedures in Zvezda #3D #magISStra http://flic.kr/p/9v3a1u",7,1
"HTV2 docked to Node 1, shot from the Cupola / HTV2 attraccato al Nodo 1, visto dalla Cupola #3D #magISStra http://flic.kr/p/9uZ9Cc",14,3
"@Astro_Cady in Kibo #3D #magISStra http://flic.kr/p/9uZ9vz",7,2
"Servicing MELFI-1 in the Destiny laboratory / Manutenzione di MELFI-1 nel laboratorio Destiny #3D #magISStra http://flic.kr/p/9uZ9tP",6,2
"Waking up on Christmas morning! / Risveglio di Natale! #3D #magISStra http://flic.kr/p/9uZ9j6",7,2
"Grazie per i messaggi di ieri! E' stata una giornata impegnativa, ma finalmente ho delle immagini 3D da condividere con voi...",3,3
"Thanks for all the messages yesterday! It was a busy day, but I finally have some 3D pics to share with you...",4,2
"Clearlake region (@NASA/JSC at top centre), Texas, USA http://flic.kr/p/9un5gp",17,10
"Congratulations and welcome to space @Astro_Ron, Alexander and Andrey!",15,6
"Thanks & congratulations! RT @MythBusters #FF our fellow #shortyawards #science nominees @VirtualAstro @MichioKaku @NASA @SciAm @astro_paolo",6,5
