tweet,retweetsCount,favoritesCount
"СППК - специальная парашютная подготовка космонавтов. Следующие 3 недели будем тренироваться в Мензелинске. http://t.co/dHxtJPhUz7",0,1
"Arrived to Menzelinsk. Next 3 week it will be our home. Special parachute training for cosmonauts. http://t.co/yosbckevDs",1,2
"@ESA_CAVES all the familiar faces :)",1,2
"@ESA_CAVES so many people for one rope!",0,2
"RT @ESA_CAVES: Leaving on the edge - cave pits http://t.co/SA6jpsW0j1",18,0
"@fratria даааа. Сон как рукой сняло!!!",0,0
"@Astro_DavidS надо бы поаккуратнее с такими утренними пробежками, тебе же ещё в космос лететь ;)",0,1
"@ESA_CAVES @ESA_CAVES No, it seems I've missed this. Congratulations Chesko! @Cescosauro",0,1
"@ESA_CAVES :))))) COOOL!",0,1
"@ESA_CAVES hope soon! I like both pics, can't select;)",0,1
"photo from #ISS RT @OlegMKS 50th anniversary of the Russian Children's Center 'Orlyonok' #ISS http://t.co/mSdztZajzJ",5,7
"Всероссийский детский центр #Орлёнок. 55 лет со дня основания. Russian children's centet Orlyonok, 55 aniversary http://t.co/ADZb7rjDM6",0,2
"@lavr_inc а главное потеплело!",0,0
"@JohnnyPub согласен!",0,0
"@valentinka__z да ладно Вам! С бельгией тоже лазер виноват был? Или тем более с кореей!! Сами себе проблему создали, сами же себя и закопали",0,0
"@JohnnyPub да ладно Вам! С бельгией тоже лазер виноват был? Или тем более с кореей!!! Сами себе проблему создали, сами же себя и закопали",0,0
"@rtn80 @fratria поддерживаю. В хоккее хоть видно было желание играть, а тут...",0,0
"@romanetc48 @fratria вот-вот. А надо оно нам с такой игрой?",0,1
"RT @OlegMKS: 50th anniversary of the Russian Children's Center 'Orlyonok' #ISS http://t.co/eMhfp54717 http://t.co/Q86AYZgluC",18,0
"Проводы экипажа в ЦПК. Seeing off next #ISS crew. http://t.co/0juAZTQhrF",2,5
"RT @ISS101: Photo Gallery: Soyuz TMA-11M Landing - http://t.co/cSTX0cqpWx | Photo: GCTC http://t.co/lOJoswUN5X",18,0
"@ESA_CAVES @Astro_Soichi @Thom_astro @CarlaCorongiu I agree! ;)",1,2
"@ESA_CAVES @Astro_Soichi @Thom_astro It was the greatest 'Tiramisu' what I've ever tried!",1,2
"He called all of us into space! Gagarin's monument in Kaluga. http://t.co/2ZBpjaYHrd",13,10
"@Astro_Andreas Congratulations!!! And Good Luck ;)",1,2
"@LiNa8294 No. This is Tu-214.",0,0
"@YNieba No. This is not our airplane :) we will fly by Tupolev.",0,0
"We are leaving from Sochi :(  It was a wonderful trip!!! http://t.co/Kes8EXCaCn",0,3
"Sunset. http://t.co/K0dlDPNs1N",1,5
"RT @Sochi2014: #Sochi2014 Bear is inconsolable after Russia's loss to Finland in the #IceHockey... :-( http://t.co/8nOAw3Cqdr",4395,0
"@Astro_Andreas @Thom_astro  study, study and study ;)",0,3
"This is may be the most beautiful stadium in #Sochi2014! #Laura biathlon &amp; cross country ski stadium http://t.co/5eIV3wc2GJ",0,1
"RT @LiNa8294: @spacetihon Wow, Yeah! ;-D http://t.co/HeDc1qVfhE",1,0
"Good day today. We are going to country ski sprint team race! #Sochi2014 http://t.co/L14ZdGXH9D",0,3
"@LiNa8294 see you on stadium ;)",0,2
"@lavr_inc это да...",0,0
"@LiNa8294 No. This is biathlon stadium.",0,0
"RT @Sochi2014: The old rivals meet again right at the finish line @martinfkde and @SuperSvendsen #biathlon at its best at #sochi2014 http:/…",243,0
"@Jordan_D juice, tea, coffee and water of course :)",0,1
"Today biathlon! Snow but luckily no fog :) http://t.co/sTij2fiiTc",1,2
"@outtamainstream Yes. In 1985. But I don't know who :)",0,0
"Coca Cola museum :) special Coca-Cola cup for space. http://t.co/6qPgC47Uh6",12,10
"Night in the Olympic park. http://t.co/wAOnzLLBFI",1,6
"@LiNa8294 Yesterday was a long day ;)",0,0
"It is raining today. http://t.co/U2dpswpPNw",2,3
"RT @Sochi2014: GOLD for Russia!!! The new Two-Man Olympic Bobsled Champions. Congratulations to Zubkov and Voevoda! #Sochi2014 http://t.co/…",284,0
"Вчера. Облака наступают. Yesterday. Clouds come. http://t.co/HdWWAmVIbb",0,2
"Cloudy day today. For many events schedule was changed. http://t.co/PqS1uNt1Xs",0,2
"@minlarrycornel this fan will wiz a goal :)",0,0
"RT @fratria: Сейчас наколдует гол http://t.co/HQkuKTOLmz",17,0
"@LiNa8294 We have very busy day tomorrow ;)",0,0
"@YNieba Exactly ;)",0,0
"@LiNa8294 It is cloud.",0,0
"Walk through the clouds! Excited! http://t.co/8dKxVNlPct",1,2
"And happy Sweden fans (who wins gold). http://t.co/8LEneVFQGQ",0,1
"Russian ski team. Flower ceremony. http://t.co/So30Xmud3n",1,3
"Серебро!!!!",0,0
"Ski relay today! Believe, hope and wait! Сегодня лыжная эстафета! Верим, надеемся и ждём! http://t.co/WZFseyGKAv",1,2
"Skeleton Russia 1-st !!!!!! Full of emotions! http://t.co/NHjzdGzTn9",0,4
"We are waiting for Skeleton racing! http://t.co/T0xpA0qbqs",0,4
"Austria #TirolHouse in #Sochi2014 http://t.co/G4QGumME2a",1,6
"@I_We_Gaia No! It looks like spring!",0,1
"One more sunny day in Sochi! http://t.co/8gJHtym6d5",6,10
"Today Alexander Serebrov would have turned 70.",0,1
