tweet,retweetsCount,favoritesCount
"Inside of 4 minutes to go.  If I was on board this is the time I'd start to get really excited, Go #OCO2!",3,5
"Final checks in progress. Still time to watch http://t.co/uhrkoS4Da3 #oco2 launch.",6,0
"Holding at T-4 for the next 10 minutes.  This will allow final checks. #OCO2",5,5
"Coming up on the preprogrammed hold in the final launch sequence for. #OCO2 WX go.  #EarthRightNow",2,1
"Hold in the launch die to lack of water flow for the sound suppression system. Launch is scrubbed for today.  launch window was only 30 sec.",7,4
"The Earth is changing and we're on it!   The clock is ticking for #OCO2  3 minutes and counting. #EarthRightNow #NASA",1,5
"All Go for Launch!!! for #OCO2 to study the sources and sinks of CO2 on our #EarthRightNow mission. #NASASocial",2,3
"Fog enshrouds the rocket as we get ready to launch #OCO2 as the launch team does its final checks. http://t.co/2i3FsDZYU6",3,8
"RT @NASAGoddard: Watch the launch of #OCO2 on @NASA TV here: http://t.co/O7k7wSDnLc http://t.co/TLzI7cfLZU #EarthRightNow @IamOCO2 http://t…",18,0
"Launch poll in progress.  NASA team has declared GO FOR LAUNCH of #OCO2  on a #ULA Delta II launch.",9,8
"Coming up to the final built in hold for the launch of #OCO2.  Five years in the making and it all comes to fruition soon. #EarthRightNow",4,3
"#OCO2 launch will be visible down the California coast from Vandenberg to LA. #NASASocial #EarthRightNow",5,1
"The clock is counting down for #OCO2 launch from Vandenberg CA.  T-10 minutes.  #EarthRightNow",3,2
"RT @EarthVitalSigns: Tonight carbon-counting #OCO2 launches from Vandenberg AFB in Southern California. More info: http://t.co/P52VsN4K3W h…",16,0
"Carl Sagan is more powerful in his absence than most people while they are present.  -Ann Druyan at #Cosmos event http://t.co/nYTX1IaFoN",47,53
"Ann Druyan talking about the new #Cosmos and when she was with Carl Sagan for the original Cosmos. http://t.co/SX5taDHtN1",2,12
"Comet lands in Brooklyn Bridge Park. #67PandMe  #WSF14 #NASASocial http://t.co/KoQVJzJRdY",17,23
"Excited to talk to students from around the world about Hubble &amp; JWST! Watch Live, 11:30 am EST http://t.co/YrOsDWMOd0 #WSF14 #NASAWSF",30,26
"Join me at the #WSF14 TONIGHT to talk about Gravity http://t.co/v0m7UcKKws and space exploration http://t.co/7TXIjiSlyF! #NASAWSF",7,6
"#USClimateReport-it’s time to #ActOnClimate: http://t.co/lufyat9LMI. See how @NASA science supports the report http://t.co/NycxGwn6Yp",7,1
"#USClimateReport highlights impacts of #climatechange. Check it out at http://t.co/lufyat9LMI #EarthRightNow #ActOnClimate",2,4
"At National Air and Space Museum with Charlie Bolden to celebrate #HST exhibit opening.  #STEM #NASASocial http://t.co/CfHSdSgB5Y",4,11
"For #EarthDay post your #globalselfie  Here's me with the crew of the ISS sending a happy Earth Day http://t.co/oQrmXudZyo",23,30
"Happy Earth Day!   #NASA is at Union Station in DC to help celebrate with talks and exhibits. Come by if you can #STEM",1,1
"Sen Mikulski at the MD Space Business Roundtable talking about getting things done in Congress. http://t.co/UpXI5iXCBD",2,2
"http://t.co/vgY4LvHhEH",4,0
"RT @NASASocial: Have you guessed yet when @NASALADEE will 'Take the Plunge' for lunar impact? Guess now: http://t.co/VJNoUneZIs   http://t.…",14,0
"Pit stop between #FRCTeams    Team Incredible Hawks from River Hill HS MD tunes their robot.  #NASASocial http://t.co/E4XHhprfv6",3,2
"The PIT for getting robots into shape at the University of Maryland. #FRCTeam #NASASocial http://t.co/t417KiW6Ab",4,3
"#FRCTeam is all about teamwork and innovation.  #NASA is proud to support these great students. @NASASocial http://t.co/ykzKy5AiUz",8,8
"From the #NASA Kennedy Space Center region #FRCTeam 233 ready for action. #STEM @NASASocial @NASAKennedy http://t.co/hichy0zu2q",4,1
"#FRCTeam 2819 Team Dynamite from Oxen Hill MD.   They are NOT robots, but they do control one. http://t.co/xu6vFAUndl",2,2
"What's up with team 5269 The Sonic Cyborgs?   Secret but deadly.   #FRCTeams show creativity in #STEM skill http://t.co/nbumHZIaV2",2,4
"The action is dynamic,fast and sometimes furious at the Chesapeake Regionals #FRCTeams  lots of #NASA logos http://t.co/XNzidXtHiF",4,2
"The Incredible Hawk 4067 scores at FIRST robotics  competition in Maryland. http://t.co/qyZmwF4yr1 http://t.co/NePveGbBRC",1,0
"Take the Plunge-to the Moon! @NASALADEE  heads to a crash landing.  You can participate. http://t.co/gCn8tf6jAe",12,3
"Breaking up is hard to do and Hubble can prove it!   See heartbreak asteroid style at http://t.co/QxR12lKBBg  #hst http://t.co/LBlWhJVrVR",29,20
"The @GPM core observatory is on its own in orbit.   Co congratulations  to the team. #NASA_Rain",11,0
"RT @NASA: We have spacecraft separation! #GPM is now flying on its own in orbit.",277,0
"Fairing separated on H-2 rocket.  GPM is continuing on its way to orbit. http://t.co/5WraMi4zDk",5,4
"Go GPM!!! Go #JAXA Go #NASA",4,3
"RT @NASAGoddard: NASA TV now broadcasting live feed from Japan for #GPM's launch http://t.co/OkDpoH9PGf #earthnow",12,0
"RT @jeff_foust: This GPM video from JAXA does offer a glimpse, it seems, into cooperation with NASA… http://t.co/VezSG8B1Or http://t.co/AGX…",9,0
"Thirsty?   Learn about the Earth's water cycle from #NASA GPM mission.  5 minutes and counting.  #NASA_Rain http://t.co/flg2h0iQYQ",5,1
"10 minutes to the opening of the launch window for the GPM core observatory http://t.co/flg2h0iQYQ.  #nasa_rain",2,1
"RT @NASA_EO: Time is Running Out for California Drought Relief http://t.co/vVpzskpwPw @ClimateCentral http://t.co/1ItGSYjxFM",38,0
"@NASAKepler continues to amaze, we now have 715 new confirmed planets! http://t.co/V8Byeby1oE",22,8
"RT @NASA_ICE: Greenland’s fastest glacier, Jakobshavn Isbræ, reaches record speeds, via @EuroGeosciences http://t.co/EM8MEV831e",22,0
"Happening now, solar eclipse by the moon:  only visible in space--see http://t.co/aXAeh1EBlF @NASASocial http://t.co/6WyZedVfPC",76,37
"Supernovae in M82, our neighbor galaxy.  Closest since SN1987A.  All eyes swinging to look. http://t.co/UiTIt4d5Fo",108,76
"The winner of the @ZeroRobotics championship is team y0b0tics!  GRUMMAN Eagles.",6,5
"RT @NASA: #ISS crew members are operating @NASA_Spheres now in the @ZeroRobotics finals. Watch live! http://t.co/KX5g7zfYQe  http://t.co/Ej…",182,0
"Олег Котев and Rick Mastracchio on the #ISS starting the Zero Robotics competition. http://t.co/ePtFV1mmGl",4,0
"The first #STEM teacher in space Barbara Morgan speaking at the Zero Robotics competition. http://t.co/iPfmcJpML3",8,5
"What's better then programming robots?   Robots in space!  Zero Robotics on the International Space Station. http://t.co/zH4XM3ZU9E",11,11
"RT @NASA: Tune into @ZeroRobotics Finals 7:30amET with @AstroRM, Oleg Kotov &amp; @NASA_Spheres from #ISS  http://t.co/KX5g7zfYQe http://t.co/w…",148,0
"Live from the #ISS and #MIT Zero Robotics competition about to begin!  http://t.co/7WdPeqs8s3  #NASASocial http://t.co/mPM37K8x2A",11,6
"The early universe was filled with ultra-bright young stars.  No wonder it has grown up to be so fascinating.  http://t.co/9x3TBX2O2b",3,3
"A WISE satellite has discovered a new member of the solar system.   http://t.co/voKXPrT7WN  #NEOWISE",3,5
"At @airandspace for a celebration of 10 years of Opportunity on Mars. @NASASocial follow along at http://t.co/NJGu71TsQH live.",4,5
"RT @NASA: Question for the 'Paving the Way for Humans to Mars' panel @ 10:30a ET @airandspace? Use #MER10 or #10YrsOnMars Live: http://t.co…",74,0
"RT @HubbleTelescope: Space Telescope Science Institute astronomers helped create the planet-photographing Gemini Planet Imager. http://t.co…",5,0
"On my way to AAS 2014 this morning outside temp is 7F about the same as a nice day on Mars.",16,5
"@neiltyson  on new cosmos series March on Fox.   Can't wait.   The next Carl Sagan?",2,4
"@neiltyson at AAS 2014 showing a Neil cutout  at Comic Con,  a real 'geekfest'. http://t.co/iWkPwQRw07",1,2
"@neiltyson  free association at the 2014 American Astronomical Society.  Full house, of course. http://t.co/IL6UJR7Gop",1,0
"Bob Williams, father of the Hubble Deep Field at the AAS giving the Kavli lecture on the legacy of the deep field. http://t.co/s9C97wRZYa",4,4
"Opening of the American Astronomical Society.   Prof David Helfand AAS President. #nasasocial http://t.co/4MytcfemMF",3,2
"RT @NASA: .@NASA_Hubble sees evidence of water vapor venting off Jupiter's moon #Europa! http://t.co/IC6LwyZGam  #AGU13 http://t.co/GHdoTCI…",3195,0
"#AGU13  #HST observations suggest 7000 kg per second of water leaking from Europa in a time variable plume. http://t.co/6ibBfdDKbo",9,4
"Exciting results from #HST observations of Europa at #AGU13    Press conference starts now. #NASASocial http://t.co/H5YggnO9Ls",8,3
"At #AGU13 talking at a #NASASocial event at 1000 PST.  Amazing science here.",5,4
"Prof Ed Stone explains the #NASA Voyager Mission on @ColbertReport   Ed is a #STEM star!  @NASASocial http://t.co/HJOSBOOx9Y",22,25
"Make sure to catch #ColbertReport tonight.  It will be out of this world!!!  @NASASocial",16,4
"Comet ISON survives!   The #NASA SOHO satellite observed it wounded but not dead yet. Check it out at http://t.co/Nw18ENFryY",18,10
"From the #MAVEN launch at @NASAKennedy last week, answer to the 'who wants to go to Mars?' from the crowd. http://t.co/lusGycFvHq",13,9
"Up, up, and away.  #STPSat3 and #cubesats are in orbit. Go TCTE!  Great view from Columbia MD.",8,17
"RT @OrbitalSciences: If you are going to look for the #Minotaur1 rocket along the East Coast, please note the new lift-off time of 8:15 pm …",82,0
"RT @NASA_Wallops: Wallops rocket launch 7:30 p.m today. Live coverage begins 6:30 p.m. EST at http://t.co/g4eRdL8Xlw or http://t.co/lKpnPiC…",161,0
"Acronym city: the TCTE total solar irradiance (TSI) calibration test experiment launches tonight at 1930 EST on STPSat 3 #NASASocial",2,0
"RT @NASAGoddard: Tonight's launch of NASA-sponsored #cubesats aboard a #Minotaur #rocket at @NASA_Wallops http://t.co/7oTkFmc1jv http://t.c…",129,0
"Successful spacecraft separation from launch vehicle.   Go #MAVEN2Mars !!! We are on our way to Mars!",29,21
"#MAVEN2Mars is now higher than #HST at 600 km.",10,1
"RT @NASA: The flight of #MAVEN remain nominal &amp; the Centaur 2nd Main Engine Cutoff is complete. Learn more about the mission: http://t.co/s…",92,0
"RT @SenatorBarb: Congrats to men &amp; woman @NASA &amp; @NASAGoddard on successful #MAVEN launch –continuing to push boundaries of science &amp; disco…",35,0
"RT @NASA: The #Centaur first Main Engine Cutoff (MECO) is complete &amp; the flight of #MAVEN remains nominal. Watch live: http://t.co/qrm0Dz4j…",131,0
"#MAVEN  on internal power and launch is a go.   T-4 min an counting",3,2
"#MAVEN2Mars go for launch!!! L-5 min and counting http://t.co/uhrkoSlGc3 #NASASocial",7,5
"#MAVEN2Mars coming up on launch -10 minutes.  http://t.co/uhrkoSlGc3",13,1
"#MAVEN2Mars launch day!  Follow at http://t.co/uhrkoSlGc3 T-25 min and counting. http://t.co/RzRCFsj6Cv",32,22
"T-1 day to #MAVEN2Mars launch.  Watch tomorrow  http://t.co/ysbP8e2shY @NASASocial http://t.co/yVW9Y5zNDy",11,8
"The press at the #MAVEN humans to #Mars discussion Kennedy Space Center.   Go #MAVEN2Mars  launch tomorrow. http://t.co/T7n3gqKiuD",13,9
"Hands up for 'who wants to go to Mars' at the #NASASocial event for #MAVEN launch. http://t.co/C0dn8RzgSp",53,27
"Just drove by the Atlas V on the launch pad in Florida on my way to a @NASASocial event.  Go MAVEN to Mars! http://t.co/WJfS8hBGya",20,18
"The next generation of STEM leaders at the @aiaa  Young Professional Student Education Conf. Go #STEM ! http://t.co/xJTynbHHgm",4,10
"Watch LeVar Burton of Star Trek fame talk about the upcoming #NASA MAVEN Mars mission launch  http://t.co/S0DeIEZpWi #NASASocial",8,8
"Departing Thailand after an talk on HST at Chulalongkorn University in Bangkok.  The crowd gasped at HST images. http://t.co/vUFoDasIHu",6,3
"Science is truly an international language as i'm finding out in my talks in Thailand at COSPAR with many countries here. #NASASocial",10,9
"Prof Anond Snidvongs opening the 1st COSPAR Symposium in Thailand. Goal is international collaboration in science http://t.co/OGxdfCwSSc",3,3
"RT @NASAGoddard: Typhoon #Haiyan #Yolanda towards Vietnam 11/9/13. Image by Aqua MODIS 5:55 UTC http://t.co/nn522DjkPO @NASA_EO http://t.co…",683,0
"RT @nytimes: There could be as many as 40 billion habitable Earth-size planets in the galaxy http://t.co/io8ZyzQ1oz",411,0
"Unofficially Kathmandu has increased to 5 million inhabitants as people move from the mountains to the city. http://t.co/zYm9HxpR2b",5,2
"With two #NASA DEVELOP Kathmandu University students studying climate change in Nepal. #NASASocial http://t.co/EC2TniFFV6",7,7
