tweet,retweetsCount,favoritesCount
"宇宙のクリスマス“@ESA_CAVES: Beautiful! RT @The_SolarSystem: A Fox Fur, a Unicorn &amp; a Christmas Tree http://t.co/dB4k3miYjN http://t.co/4NkAXSXFMP”",113,123
"RT @Astro_Kimiya: 皆様大変お待たせ致しました。宙亀日記を更新致しましたので、是非ご覧になって下さい。お約束どおり、バックアップクルーとしての任務や生活について書かせて頂きました。ご意見やご感想を伺うのも楽しみにしています！ http://t.co/lrPg18…",53,0
"RT @JAXA_jp: [ISS・きぼう広報・情報センター] 宙亀日記「バックアップクルーとしての任務」 http://t.co/ZodKhutjAZ",15,0
"ありがとうございます。そう言っていただけると嬉しいです！ @kenichiromogi @BEAUTIFULPlCS",3,5
"イギリスとオーロラ、夜明け前で東の空が明るくなってきています。“@BEAUTIFULPlCS: The UK and the northern lights from space. http://t.co/GbgBOcTLJc”",276,334
"スパナを「メールで宇宙ステーションに送り」3Dプリンタで作成“@businessinsider: How NASA ‘emailed’ a wrench into space http://t.co/9hbHMDquIK http://t.co/9zoeg5VgIT”",104,54
"地球を背景にソユーズ宇宙船TMA-15M“@AntonAstrey: The Soyuz TMA-15M spacecraft against the background of our beautiful planet http://t.co/fppFZZudpU”",89,96
"鮮やかな色合いのバハマ諸島“@AstroTerry:I had no idea the #Bahamas were so colorful-I’ve never seen those shades of blue and green http://t.co/af5eev5GyM”",26,38
"子ぶた“@ANIMALPlCTURES: Piglets at play! http://t.co/VvuRxFwXBa”",46,72
"雪山と天の川“@BEAUTIFULPlCS: The Milky Way over a snowy mountain range. http://t.co/2AdY1XVCuJ”",100,138
"宇宙での散髪。バリカンに掃除機がついていて、切られた髪を吸います。“@AstroTerry: Haircut day on ISS. #astrobutch doesn't charge much. But I tip well http://t.co/aTPS0Mww2r”",55,59
"Wild blueberries may counteract adverse effects of high-fat diet http://t.co/LepLxFdMDQ",6,11
"高脂肪食による高血圧、炎症反応が、野生のブルーベリーにより抑えられた、というマウスでの研究です。野生のブルーベリーは商業的に栽培されたブルーベリーに比べ、有意に高い有効成分アントシアニンを含むと言われます。http://t.co/LepLxFdMDQ",26,33
"雪に覆われた山々“@BEAUTIFULPlCS: Snow capped mountains and lake reflections. http://t.co/XTj8oLiDDI”",31,58
"こんな風景いかがですか？“@BEAUTIFULPlCS: Nature's beauty. http://t.co/7ztq2gtaAI”",40,79
"ナッツ大好き“@ANIMALPlCTURES: Nuts? what nuts? http://t.co/5TtDPsi5Hu”",173,189
"RT @hayabusa2_CP: ◎「はやぶさ2」の打ち上げから15日！ みなさん、2014年はどんな1年でしたか？ Google「検索で振り返る2014」ムービーにて「はやぶさ2」打ち上げシーンが登場！ぜひご覧ください！ http://t.co/ozHctWMBhv ※「は…",118,0
"宇宙で世代交代した子孫に生じるエピジェネティックな変化などを線虫で調べる東北大学東谷先生らの研究はこちら“@JAXA_jp: [ISS・きぼう広報・情報センター] Epigenetics実験の解説ページを公開しました http://t.co/n79GVJJEr2”",16,19
"宇宙での植物育成などに役立つ、東北大学高橋先生らの宇宙実験はこちら“@JAXA_jp: [ISS・きぼう広報・情報センター] Plant Rotation実験の解説ページを公開しました http://t.co/ZmAtGrNk1D”",14,13
"RT @JAXA_jp: [ISS・きぼう広報・情報センター] Space Navi@Kibo 若田×星出　特別対談企画　第1夜 http://t.co/vte2YGh45V",20,0
"RT @Astro_Wakata: 1月3日放送予定のNHK「SWITCHインタビュー達人達」の収録で小説家の平野啓一郎さんと対談させて戴き光栄です。以前平野さん著「ドーン」を拝読し火星飛行に向け大きなチャレンジを感じました。http://t.co/zf1pAjmlOM htt…",219,0
"火星のオリンポス山、高さ約25kmでエベレスト山の約3倍“@BEAUTIFULPlCS: Mt. Olympus, #Mars. http://t.co/aJTnbFh6Vh”",289,310
"雪に覆われたフッド山、米国オレゴン州“@BEAUTIFULPlCS: Mt. Hood, #Oregon. http://t.co/z02AVG2Zyo”",33,49
"彩り豊かな夜空“@BEAUTIFULPlCS: Painted night sky. http://t.co/mImSjWnGzm”",100,154
"ふたご座流星群“@VirtualAstro: METEOR ACTIVITY INCREASING! http://t.co/ECde9fI3eQ http://t.co/iMDOcB7XIO (Please RT)”",199,248
"ふたご座流星群が12月13-14日にピーク“@NASA: #Geminid meteor shower peaks Dec 13-14 [video] http://t.co/ql5h8FcOil http://t.co/1udxEoiVbH”",492,227
"RT @JAXA_jp: [「はやぶさ2」特設サイト] はやぶさ2/H-IIAロケット26号機 打ち上げ写真集 #hayabusa2 http://t.co/pugZmzdsVi",74,0
"睡眠不足が脳にダメージ、と。睡眠の質•量とも重要ですね。“@ScienceAllDay: This is why lack of sleep is destroying your brain http://t.co/Rw8HKYEpEF”",59,49
