tweet,retweetsCount,favoritesCount
"RT @AstroSamantha: Before closing the hatch we removed the 16 yellow clamps, which helped to keep #ATV5 rigidly attached to #ISS. http://t.…",132,0
"RT @AstroSamantha: A look into #ATV5 just before hatch closing last week. In the center the active part of the Russian docking system. http…",199,0
"RT @esaoperations: Heiner Klinkrad, one of Europe's top #spacedebris experts, retires #35yrs Thank you for caring about space safety! http:…",23,0
"RT @AstroSamantha: Follow the Orange river into the ocean. It marks the border between #SouthAfrica and #Namibia. #HelloEarth http://t.co/0…",209,0
"@tagewidsell @outpost_42 did you see this one? https://t.co/3SJnlaaqwW check out #ATV blog for all reports http://t.co/7f81CjzhMT",1,3
"RT @esascience: Mystery #Mars plume baffles scientists: #Hubble and amateur images help determine its origin: http://t.co/oMr24UEQf2 http:/…",518,0
"@GoodLifeDecoder @ESA_Rosetta  We do!",0,1
"Close encounter: @ESA_Rosetta swoops in for closest comet flyby yet. Stunning view from 8.7km http://t.co/yESzUfobPQ http://t.co/k9JsqS4CYe",131,137
"RT @ESA_Rosetta: All 4 NAVCAM image sets (16 pics!) from flyby available via the blog: http://t.co/kLKsG4RZJu Enjoy! #CometWatch #67P http:…",290,0
"RT @ESA_Rosetta: And this image set taken 10.6km from #67P, a little before closest approach http://t.co/kLKsG4RZJu #CometWatch http://t.co…",160,0
"RT @ESA_Rosetta: Closest 4-image NAVCAM mosaic from 14 Feb, 8.9km from #67P. Image=1.35km across. http://t.co/kLKsG4RZJu #CometWatch http:/…",610,0
"What a sunrise! RT @AstroTerry: Good morning!  #sunrise http://t.co/xKF3OnWvoL",155,194
"You make it look easy ; ) RT @astro_timpeake: Taken to the edge of space today-near vacuum inside this chamber. https://t.co/dFXOuJLNSv",25,48
"RT @AstroSamantha: Using the Japanese airlock and its slide table we can transfer the small satellites outside. http://t.co/YygOuq3Oxy",185,0
"In the flurry of  #ATV posts yesterday, did you catch this great timelapse of #ATV5 departure by @AstroTerry ? https://t.co/3SJnlaaqwW",42,30
"@blckspacecowboy thanks!",0,0
"RT @AstroSamantha: L+80-82: Logbook. The very last #ATV preparation and leak check for the undocking... https://t.co/xBoKggmKuW http://t.co…",256,0
"@JayAlver thanks!",0,2
"Unusual view RT @AstroSamantha: Clear night today on both sides of the English channel. http://t.co/JS5jv5BHRl",91,112
"@luisitomavila thank you!",0,0
"Woah! MT @AstroTerry: Final view #ATV5 entering Earth's atmosphere, surprising to see how high the smoke trail was. http://t.co/Y3Hf0cyaul",110,162
"Good catch from #ISS ! RT @AstroSamantha: Good bye #ATV5! Arrivederci ATV5! http://t.co/Nl6RDQflyK",92,164
"Congratulations to @CNES, @AirbusDS &amp; ESA teams at ATV-CC for amazing success with #ATV5 &amp; 4 earlier flights to #ISS http://t.co/50AN4Sc0zG",52,76
"RT @esaoperations: #ATV5 crosses #Orion constellation, symbolising the rebirth of ATV technology for @NASA_Orion http://t.co/QnD0IYTcbv",59,0
"http://t.co/JDwhfPtGB0",60,98
"RT @esaoperations: View of ATVCC: no more telemetry on screen, people hugging &amp; crying #ATV5 #teamwork #expertise #skill #success http://t.…",93,0
"Thank you for support RT @NASA: Congratulations @ESA for  successful #ATV5 #ISScargo mission! @esaoperations #BigDive http://t.co/bVgO5fgoDt",80,167
"PR-08: Last ATV leaves legacy for future space exploration.  #atv5 http://t.co/2Sg28KhXHo",22,21
"@joetherocketman @esaoperations Thanks",0,0
"RT @esaoperations: On voice loop: 'You are GO to switch off the control centre' #ATV5 is over http://t.co/rSnklHGmAU",11,24
"End of an era RT @esaoperations: LOSS OF SIGNAL #LOS Contact with #ATV5 Georges Lemaître lost, as expected. It's all over #BigDive",58,47
"RT @esaoperations: Waving goodbye to #ATV5 at the Control Centre. #BigDive http://t.co/U02tAwD91d",95,0
"RT @esaoperations: Mission control Moscow &amp; Houston via the voice loop: 'Congratulations on a successful mission' #ATV5",36,0
"RT @esaoperations: #ATV5 now at 100km loss of contact in just a few moments #BigDive",47,0
"RT @esaoperations: #ATV5 now at 130km altitude #BigDive",26,0
"RT @esaoperations: Animation on ATVCC screen shows tumbling using real-time data #atv5 #bigdive http://t.co/kYRz2CtfNO",27,0
"RT @ChrisManon: @esaoperations A cheer for Georges Lemaître, the last of @esa's #bigfive and a cheer for all things to come. #drytears and …",8,0
"RT @esaoperations: #ATV5 is now slowly starting to tumble as it starts its final #BigDive http://t.co/xm2y9UVJmn",44,0
"RT @esaoperations: ATVCC confirms: second deorbit burn was nominal #ATV5 #BigDive",21,0
"RT @esaoperations: Last command from ATV-CC Toulouse to #ATV5 sent! #BigDive",27,0
"RT @esaoperations: 'End of boost confirmed. Georges is coming home' #ATV5 #BigDive http://t.co/ifcUKiXzPW http://t.co/nEfiGZlE2Y",42,0
"RT @esaoperations: Final telemetry signals transmitted via the Artemis data relay satellite from #ATV5 to ATV-CC #BigDive",22,0
"RT @esaoperations: #ATV5 #BigDive - the animation of what happens during reentry, via @CNES  http://t.co/uRBVJDV171 http://t.co/qo1JD4YoXp",101,0
"RT @esaoperations: 44 mins to expected reentry over an unpopulated expanse of the S. Pacific #ATV5 #BigDive",28,0
"RT @esaoperations: Tears in #ATV5 control room. Start of final deorbit burn confirmed #bigdive http://t.co/nnbZmeH5Il",70,0
"RT @esaoperations: All teams at ATV-CC are GO for the final deorbit burn. Now waiting 9 mins to 18:26 CET #ATV5 #BigDive",22,0
"RT @esaoperations: The #ATV5 control centre has never been so full as staff crowd round to share emotional last moments. #BigDive http://t.…",47,0
"RT @esaoperations: #ATV5 now flying passed French Guiana where it started its mission on an #Ariane5 http://t.co/6LxJTRfdvD http://t.co/iYd…",34,0
"RT @esaoperations: Voice loop at ATV-CC 14.02.15: Thanks for great support during all ATVs to @NASA @fka_roscosmos #ATV5  https://t.co/k8dR…",14,0
"RT @esaoperations: Jules Verne, inspiration for the first #ATV, wrote 'Around the World in 80 Days' #ATV5 is now doing the same in ca. 90mi…",35,0
"RT @esaoperations: In just a few minutes, the last-ever ATV will begin its final orbit - its last tour above our blue Earth  #ATV5 http://t…",101,0
"@logical_chaos it is not possible to stream live but follow @ESAoperations for live updates from #ATV5 control centre",0,0
"RT @esaoperations: Teams from ESA @CNES &amp;  @AirbusDS in Toulouse pacing #ATV5 thru its final hours today https://t.co/alDYQKYu71 http://t.c…",34,0
"RT @esaoperations: ATV-CC confirms: the first #ATV5 deorbit boost ran exactly as planned. It delivered a change in speed of 51.7 m/second",28,0
"RT @AstroSamantha: L+76-79: Logbook. Dragon brought back exp C. elegans: space worms are safe &amp; sound on Earth! https://t.co/wB9Vto58tt htt…",185,0
"RT @AstroSamantha: Our dear #Soyuz spaceship resting at her parking spot just outside our window. http://t.co/3cfkZjE0xp",430,0
"With #ATV5 and #Rosetta excitement yesterday, didn't get a chance to share Our Week in Images http://t.co/9FclbJAwq0 http://t.co/CFPWyUWFxq",251,317
"Must see MT @AstroTerry: extended version of the #ATV5 timelapse on the #ISS Facebook page. https://t.co/jlk4qWljfN http://t.co/4ZsjjMcuom",34,46
"Good morning! RT @AstroSamantha: Good night from #space.  http://t.co/bjK4HthFq2",121,176
"@NASA_Orion Always better when we're together!",22,39
"Awwww RT @NASA_Orion: The start of a beautiful friendship! Happy #ValentinesDay @ESA! http://t.co/XXzRbMKmOo",78,105
"RT @AstroTerry: #ATV departing #ISS today- it looked like an 'X-wing fighter' leaving. #SpaceVine timelapse https://t.co/WjmdQ4pBAT",1026,0
"RT @spacelivecast: @ESA_de @esa @DLR_next @DLR_de @esaoperations ATV 5 &amp; ISS together over Germany # http://t.co/DgyvXz0vXE",41,0
